layer,season,source_type,extension,relative_path,file_size_mb,rows,cols,n_cows,date_min,date_max,sheet_count,sheet_names_preview,columns_preview
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group3_Wk3_26NOV2019-03DEC2019/5874_Tag173_26NOV2019-1122_03DEC2019-1124_LB.csv,0.006,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group3_Wk3_26NOV2019-03DEC2019/5875_Tag171_26NOV2019-1121_03DEC2019-1124.csv,0.396,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group3_Wk3_26NOV2019-03DEC2019/5875_Tag171_26NOV2019-1121_03DEC2019-1124_LB.csv,0.05,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group3_Wk3_26NOV2019-03DEC2019/8500_Tag164_26NOV2019-1126_03DEC2019-1119.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group3_Wk3_26NOV2019-03DEC2019/8500_Tag164_26NOV2019-1126_03DEC2019-1119_LB.csv,0.19,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk1_05NOV2019-20NOV2019/2063_Tag166_05NOV2019-1919_20NOV2019-1206.csv,0.492,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk1_05NOV2019-20NOV2019/2063_Tag166_05NOV2019-1919_20NOV2019-1206_LB.csv,0.188,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk1_05NOV2019-20NOV2019/2066_Tag88_05NOV2019-1848_20NOV2019-1202.csv,0.493,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk1_05NOV2019-20NOV2019/2066_Tag88_05NOV2019-1848_20NOV2019-1202_LB.csv,0.006,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk1_05NOV2019-20NOV2019/3444_Tag89_05NOV2019-1849_20NOV2019-1202.csv,0.493,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk1_05NOV2019-20NOV2019/3444_Tag89_05NOV2019-1849_20NOV2019-1202_LB.csv,0.009,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk1_05NOV2019-20NOV2019/5872_Tag162_05NOV2019-1919_20NOV2019-1206.csv,0.492,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk1_05NOV2019-20NOV2019/5872_Tag162_05NOV2019-1919_20NOV2019-1206_LB.csv,0.013,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk1_05NOV2019-20NOV2019/5879_Tag90_05NOV2019-1848_20NOV2019-1201.csv,0.492,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk1_05NOV2019-20NOV2019/5879_Tag90_05NOV2019-1848_20NOV2019-1201_LB.csv,0.235,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk1_05NOV2019-20NOV2019/8501_Tag170_05NOV2019-1920_20NOV2019-1207.csv,0.492,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk1_05NOV2019-20NOV2019/8501_Tag170_05NOV2019-1920_20NOV2019-1207_LB.csv,0.025,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk2_20NOV2019-27NOV2019/2063_Tag85_20NOV2019-1204_27NOV2019-1143.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk2_20NOV2019-27NOV2019/2063_Tag85_20NOV2019-1204_27NOV2019-1143_LB.csv,0.014,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk2_20NOV2019-27NOV2019/2066_Tag178_20NOV2019-1200_27NOV2019-1152.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk2_20NOV2019-27NOV2019/2066_Tag178_20NOV2019-1200_27NOV2019-1152_LB.csv,0.006,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk2_20NOV2019-27NOV2019/3444_Tag92_20NOV2019-1201_27NOV2019-1151.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk2_20NOV2019-27NOV2019/3444_Tag92_20NOV2019-1201_27NOV2019-1151_LB.csv,0.043,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk2_20NOV2019-27NOV2019/5872_Tag168_20NOV2019-1205_27NOV2019-1143.csv,9.846,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk2_20NOV2019-27NOV2019/5872_Tag168_20NOV2019-1205_27NOV2019-1143_LB.csv,0.008,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk2_20NOV2019-27NOV2019/5879_Tag172_20NOV2019-1200_27NOV2019-1153.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk2_20NOV2019-27NOV2019/5879_Tag172_20NOV2019-1200_27NOV2019-1153_LB.csv,0.078,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk2_20NOV2019-27NOV2019/8501_Tag95_20NOV2019-1205_27NOV2019-1142.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk2_20NOV2019-27NOV2019/8501_Tag95_20NOV2019-1205_27NOV2019-1142_LB.csv,0.008,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk3_27NOV2019-04DEC2019/2063_Tag86_27NOV2019-1141_04DEC2019-1020.csv,0.392,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk3_27NOV2019-04DEC2019/2063_Tag86_27NOV2019-1141_04DEC2019-1020_LB.csv,0.037,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk3_27NOV2019-04DEC2019/2066_Tag93_27NOV2019-1149_04DEC2019-1029.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk3_27NOV2019-04DEC2019/2066_Tag93_27NOV2019-1149_04DEC2019-1029_LB.csv,0.004,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk3_27NOV2019-04DEC2019/3444_Tag167_27NOV2019-1147_04DEC2019-1030.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk3_27NOV2019-04DEC2019/3444_Tag167_27NOV2019-1147_04DEC2019-1030_LB.csv,0.015,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk3_27NOV2019-04DEC2019/5872_Tag158_27NOV2019-1141_04DEC2019-1020.csv,0.392,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk3_27NOV2019-04DEC2019/5872_Tag158_27NOV2019-1141_04DEC2019-1020_LB.csv,0.003,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk3_27NOV2019-04DEC2019/5879_Tag161_27NOV2019-1150_04DEC2019-1030.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk3_27NOV2019-04DEC2019/5879_Tag161_27NOV2019-1150_04DEC2019-1030_LB.csv,0.02,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk3_27NOV2019-04DEC2019/8501_Tag163_27NOV2019-1139_04DEC2019-1020.csv,0.392,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group4_Wk3_27NOV2019-04DEC2019/8501_Tag163_27NOV2019-1139_04DEC2019-1020_LB.csv,0.014,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk1_05NOV2019-21NOV2019/2057_Tag94_05NOV2019-1851_21NOV2019-1136.csv,0.548,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk1_05NOV2019-21NOV2019/2057_Tag94_05NOV2019-1851_21NOV2019-1136_LB.csv,0.083,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk1_05NOV2019-21NOV2019/3437_Tag96_05NOV2019-1851_21NOV2019-1135.csv,0.548,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk1_05NOV2019-21NOV2019/3437_Tag96_05NOV2019-1851_21NOV2019-1135_LB.csv,0.041,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk1_05NOV2019-21NOV2019/5854_Tag87_05NOV2019-1856_21NOV2019-1136.csv,0.548,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk1_05NOV2019-21NOV2019/5854_Tag87_05NOV2019-1856_21NOV2019-1136_LB.csv,0.071,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk1_05NOV2019-21NOV2019/5862_Tag174_05NOV2019-1916_21NOV2019-1138.csv,0.547,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk1_05NOV2019-21NOV2019/5862_Tag174_05NOV2019-1916_21NOV2019-1138_LB.csv,0.313,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk1_05NOV2019-21NOV2019/5870_Tag159_05NOV2019-1917_21NOV2019-1138.csv,0.547,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk1_05NOV2019-21NOV2019/5870_Tag159_05NOV2019-1917_21NOV2019-1138_LB.csv,0.181,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk1_05NOV2019-21NOV2019/821_Tag181_05NOV2019-1919_21NOV2019-1139.csv,0.547,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk1_05NOV2019-21NOV2019/821_Tag181_05NOV2019-1919_21NOV2019-1139_LB.csv,0.086,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk2_21NOV2019-28NOV2019/2057_Tag166_21NOV2019-1129_28NOV2019-1144.csv,0.396,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk2_21NOV2019-28NOV2019/2057_Tag166_21NOV2019-1129_28NOV2019-1144_LB.csv,0.104,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk2_21NOV2019-28NOV2019/3437_Tag89_21NOV2019-1128_28NOV2019-1143.csv,0.396,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk2_21NOV2019-28NOV2019/3437_Tag89_21NOV2019-1128_28NOV2019-1143_LB.csv,0.062,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk2_21NOV2019-28NOV2019/5854_Tag88_21NOV2019-1130_28NOV2019-1142.csv,0.396,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk2_21NOV2019-28NOV2019/5854_Tag88_21NOV2019-1130_28NOV2019-1142_LB.csv,0.116,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk2_21NOV2019-28NOV2019/5862_Tag162_21NOV2019-1133_28NOV2019-1147.csv,0.396,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk2_21NOV2019-28NOV2019/5862_Tag162_21NOV2019-1133_28NOV2019-1147_LB.csv,0.094,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk2_21NOV2019-28NOV2019/5870_Tag170_21NOV2019-1133_28NOV2019-1147.csv,0.396,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk2_21NOV2019-28NOV2019/5870_Tag170_21NOV2019-1133_28NOV2019-1147_LB.csv,0.092,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk2_21NOV2019-28NOV2019/821_Tag90_21NOV2019-1132_28NOV2019-1148.csv,0.396,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk2_21NOV2019-28NOV2019/821_Tag90_21NOV2019-1132_28NOV2019-1148_LB.csv,0.114,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk3_28NOV2019-05DEC2019/2057_Tag95_28NOV2019-1141_05DEC2019-1125.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk3_28NOV2019-05DEC2019/2057_Tag95_28NOV2019-1141_05DEC2019-1125_LB.csv,0.009,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk3_28NOV2019-05DEC2019/3437_Tag178_28NOV2019-1142_05DEC2019-1124.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk3_28NOV2019-05DEC2019/3437_Tag178_28NOV2019-1142_05DEC2019-1124_LB.csv,0.048,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk3_28NOV2019-05DEC2019/5854_Tag168_28NOV2019-1141_02DEC2019-0917.csv,0.22,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk3_28NOV2019-05DEC2019/5854_Tag168_28NOV2019-1141_02DEC2019-0917_LB.csv,0.012,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk3_28NOV2019-05DEC2019/5854_Tag94_02DEC2019-0916 _05DEC2019-1126.csv,0.175,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk3_28NOV2019-05DEC2019/5854_Tag94_02DEC2019-0916 _05DEC2019-1126_LB.csv,0.081,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk3_28NOV2019-05DEC2019/5862_Tag172_28NOV2019-1145_05DEC2019-1007.csv,0.391,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk3_28NOV2019-05DEC2019/5862_Tag172_28NOV2019-1145_05DEC2019-1007_LB.csv,0.16,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk3_28NOV2019-05DEC2019/5870_Tag92_28NOV2019-1146_05DEC2019-1008.csv,0.391,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk3_28NOV2019-05DEC2019/5870_Tag92_28NOV2019-1146_05DEC2019-1008_LB.csv,0.05,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk3_28NOV2019-05DEC2019/821_Tag85_28NOV2019-1146_05DEC2019-1008.csv,0.392,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group5_Wk3_28NOV2019-05DEC2019/821_Tag85_28NOV2019-1146_05DEC2019-1008_LB.csv,0.044,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk1_05NOV2019-22NOV2019/2041_Tag91_05NOV2019-1852_22NOV2019-1127.csv,0.604,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk1_05NOV2019-22NOV2019/2041_Tag91_05NOV2019-1852_22NOV2019-1127_LB.csv,0.104,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk1_05NOV2019-22NOV2019/2062_Tag160_05NOV2019-1853_22NOV2019-1126.csv,0.603,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk1_05NOV2019-22NOV2019/2062_Tag160_05NOV2019-1853_22NOV2019-1126_LB.csv,0.291,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk1_05NOV2019-22NOV2019/5327_Tag179_05NOV2019-1916_22NOV2019-1021.csv,0.6,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk1_05NOV2019-22NOV2019/5327_Tag179_05NOV2019-1916_22NOV2019-1021_LB.csv,0.305,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk1_05NOV2019-22NOV2019/5857_Tag176_05NOV2019-1916_22NOV2019-1022.csv,0.601,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk1_05NOV2019-22NOV2019/5857_Tag176_05NOV2019-1916_22NOV2019-1022_LB.csv,0.066,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk1_05NOV2019-22NOV2019/5865_Tag97_05NOV2019-1851_22NOV2019-1127.csv,0.603,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk1_05NOV2019-22NOV2019/5865_Tag97_05NOV2019-1851_22NOV2019-1127_LB.csv,0.015,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk1_05NOV2019-22NOV2019/5871_Tag165_05NOV2019-1916_22NOV2019-1022.csv,0.601,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk1_05NOV2019-22NOV2019/5871_Tag165_05NOV2019-1916_22NOV2019-1022_LB.csv,0.385,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk2_22NOV2019-29NOV2019/2041_Tag174_22NOV2019-1124_29NOV2019-1125.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk2_22NOV2019-29NOV2019/2041_Tag174_22NOV2019-1124_29NOV2019-1125_LB.csv,0.017,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk2_22NOV2019-29NOV2019/2062_Tag94_22NOV2019-1123_29NOV2019-1124.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk2_22NOV2019-29NOV2019/2062_Tag94_22NOV2019-1123_29NOV2019-1124_LB.csv,0.115,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk2_22NOV2019-29NOV2019/5327_Tag87_22NOV2019-1017_29NOV2019-1017.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk2_22NOV2019-29NOV2019/5327_Tag87_22NOV2019-1017_29NOV2019-1017_LB.csv,0.184,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk2_22NOV2019-29NOV2019/5857_Tag181_22NOV2019-1018_29NOV2019-1018.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk2_22NOV2019-29NOV2019/5857_Tag181_22NOV2019-1018_29NOV2019-1018_LB.csv,0.006,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk2_22NOV2019-29NOV2019/5865_Tag159_22NOV2019-1124_29NOV2019-1126.csv,0.395,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk2_22NOV2019-29NOV2019/5865_Tag159_22NOV2019-1124_29NOV2019-1126_LB.csv,0.033,,,,,,,,
raw_mcgill_complete,Fall 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Fall 2019/Icetag/IceTags/Group6_Wk2_22NOV2019-29NOV2019/5871_Tag96_22NOV2019-1019_29NOV2019-1018.csv,0.395,,,,,,,,
