relative_path,filename,extension,season,source_type,sheet_count,sheet_names_preview,sample_sheet,sample_rows_preview,notes
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001990 (P)_06-27-2019__12;46;58.ses,IceTag 50001990 (P)_06-27-2019__12;46;58.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001990 (P)_07-04-2019__13;10;28.ses,IceTag 50001990 (P)_07-04-2019__13;10;28.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001990 (P)_07-18-2019__13;41;41.ses,IceTag 50001990 (P)_07-18-2019__13;41;41.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001990 (P)_08-01-2019__14;43;07.ses,IceTag 50001990 (P)_08-01-2019__14;43;07.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001990 (P)_08-08-2019__14;08;32.ses,IceTag 50001990 (P)_08-08-2019__14;08;32.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001990 (P)_08-22-2019__13;05;44.ses,IceTag 50001990 (P)_08-22-2019__13;05;44.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001991 (P)_06-11-2019__13;55;53.ses,IceTag 50001991 (P)_06-11-2019__13;55;53.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001991 (P)_06-20-2019__12;58;09.ses,IceTag 50001991 (P)_06-20-2019__12;58;09.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001991 (P)_06-27-2019__13;51;32.ses,IceTag 50001991 (P)_06-27-2019__13;51;32.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001991 (P)_07-11-2019__09;43;33.ses,IceTag 50001991 (P)_07-11-2019__09;43;33.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001991 (P)_07-18-2019__14;08;11.ses,IceTag 50001991 (P)_07-18-2019__14;08;11.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001991 (P)_08-01-2019__15;00;53.ses,IceTag 50001991 (P)_08-01-2019__15;00;53.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001991 (P)_08-16-2019__13;06;40.ses,IceTag 50001991 (P)_08-16-2019__13;06;40.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001992 (P)_06-05-2019__12;58;04.ses,IceTag 50001992 (P)_06-05-2019__12;58;04.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001992 (P)_06-11-2019__14;40;25.ses,IceTag 50001992 (P)_06-11-2019__14;40;25.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001992 (P)_06-20-2019__13;25;17.ses,IceTag 50001992 (P)_06-20-2019__13;25;17.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001992 (P)_07-04-2019__12;42;33.ses,IceTag 50001992 (P)_07-04-2019__12;42;33.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001992 (P)_07-11-2019__10;00;43.ses,IceTag 50001992 (P)_07-11-2019__10;00;43.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001992 (P)_07-18-2019__14;34;25.ses,IceTag 50001992 (P)_07-18-2019__14;34;25.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001992 (P)_08-08-2019__12;44;17.ses,IceTag 50001992 (P)_08-08-2019__12;44;17.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001992 (P)_08-16-2019__13;27;57.ses,IceTag 50001992 (P)_08-16-2019__13;27;57.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001992 (P)_08-22-2019__13;44;06.ses,IceTag 50001992 (P)_08-22-2019__13;44;06.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001993 (P)_06-05-2019__12;58;16.ses,IceTag 50001993 (P)_06-05-2019__12;58;16.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001993 (P)_06-11-2019__14;59;31.ses,IceTag 50001993 (P)_06-11-2019__14;59;31.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001993 (P)_06-27-2019__12;46;50.ses,IceTag 50001993 (P)_06-27-2019__12;46;50.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001993 (P)_07-04-2019__13;10;26.ses,IceTag 50001993 (P)_07-04-2019__13;10;26.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001993 (P)_07-11-2019__10;18;29.ses,IceTag 50001993 (P)_07-11-2019__10;18;29.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001993 (P)_07-18-2019__14;59;23.ses,IceTag 50001993 (P)_07-18-2019__14;59;23.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001993 (P)_08-01-2019__12;58;39.ses,IceTag 50001993 (P)_08-01-2019__12;58;39.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001993 (P)_08-08-2019__13;29;12.ses,IceTag 50001993 (P)_08-08-2019__13;29;12.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001993 (P)_08-16-2019__13;52;05.ses,IceTag 50001993 (P)_08-16-2019__13;52;05.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001993 (P)_08-22-2019__14;07;59.ses,IceTag 50001993 (P)_08-22-2019__14;07;59.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001994 (P)_06-05-2019__12;58;33.ses,IceTag 50001994 (P)_06-05-2019__12;58;33.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001994 (P)_06-11-2019__14;59;25.ses,IceTag 50001994 (P)_06-11-2019__14;59;25.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001994 (P)_06-27-2019__12;47;05.ses,IceTag 50001994 (P)_06-27-2019__12;47;05.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001994 (P)_07-04-2019__13;10;21.ses,IceTag 50001994 (P)_07-04-2019__13;10;21.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001994 (P)_07-11-2019__10;37;17.ses,IceTag 50001994 (P)_07-11-2019__10;37;17.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001994 (P)_07-25-2019__13;07;54.ses,IceTag 50001994 (P)_07-25-2019__13;07;54.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001994 (P)_08-01-2019__14;04;34.ses,IceTag 50001994 (P)_08-01-2019__14;04;34.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001994 (P)_08-08-2019__14;08;40.ses,IceTag 50001994 (P)_08-08-2019__14;08;40.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001994 (P)_08-22-2019__13;05;51.ses,IceTag 50001994 (P)_08-22-2019__13;05;51.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001995 (P)_06-05-2019__12;57;58.ses,IceTag 50001995 (P)_06-05-2019__12;57;58.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001995 (P)_06-11-2019__14;59;35.ses,IceTag 50001995 (P)_06-11-2019__14;59;35.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001995 (P)_06-27-2019__12;47;02.ses,IceTag 50001995 (P)_06-27-2019__12;47;02.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001995 (P)_07-04-2019__13;10;09.ses,IceTag 50001995 (P)_07-04-2019__13;10;09.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001995 (P)_07-11-2019__10;37;09.ses,IceTag 50001995 (P)_07-11-2019__10;37;09.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001995 (P)_07-25-2019__13;08;02.ses,IceTag 50001995 (P)_07-25-2019__13;08;02.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001995 (P)_08-01-2019__14;04;32.ses,IceTag 50001995 (P)_08-01-2019__14;04;32.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001995 (P)_08-08-2019__13;48;22.ses,IceTag 50001995 (P)_08-08-2019__13;48;22.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001995 (P)_08-16-2019__14;11;27.ses,IceTag 50001995 (P)_08-16-2019__14;11;27.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001995 (P)_08-29-2019__09;56;11.ses,IceTag 50001995 (P)_08-29-2019__09;56;11.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001996 (P)_06-05-2019__12;58;24.ses,IceTag 50001996 (P)_06-05-2019__12;58;24.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001996 (P)_06-11-2019__14;40;31.ses,IceTag 50001996 (P)_06-11-2019__14;40;31.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001996 (P)_06-20-2019__13;25;14.ses,IceTag 50001996 (P)_06-20-2019__13;25;14.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001996 (P)_06-27-2019__14;19;17.ses,IceTag 50001996 (P)_06-27-2019__14;19;17.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001996 (P)_07-05-2019__08;29;20.ses,IceTag 50001996 (P)_07-05-2019__08;29;20.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001996 (P)_07-11-2019__10;18;25.ses,IceTag 50001996 (P)_07-11-2019__10;18;25.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001996 (P)_07-18-2019__14;59;25.ses,IceTag 50001996 (P)_07-18-2019__14;59;25.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001996 (P)_08-01-2019__12;58;44.ses,IceTag 50001996 (P)_08-01-2019__12;58;44.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001996 (P)_08-08-2019__13;29;23.ses,IceTag 50001996 (P)_08-08-2019__13;29;23.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001996 (P)_08-16-2019__13;51;56.ses,IceTag 50001996 (P)_08-16-2019__13;51;56.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001997 (P)_06-05-2019__12;57;50.ses,IceTag 50001997 (P)_06-05-2019__12;57;50.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001997 (P)_06-11-2019__14;40;35.ses,IceTag 50001997 (P)_06-11-2019__14;40;35.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001997 (P)_06-20-2019__13;25;11.ses,IceTag 50001997 (P)_06-20-2019__13;25;11.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001997 (P)_07-04-2019__12;42;27.ses,IceTag 50001997 (P)_07-04-2019__12;42;27.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001997 (P)_07-11-2019__10;00;32.ses,IceTag 50001997 (P)_07-11-2019__10;00;32.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001997 (P)_07-18-2019__14;34;12.ses,IceTag 50001997 (P)_07-18-2019__14;34;12.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001997 (P)_08-01-2019__15;00;49.ses,IceTag 50001997 (P)_08-01-2019__15;00;49.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001997 (P)_08-16-2019__13;06;53.ses,IceTag 50001997 (P)_08-16-2019__13;06;53.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Session files/Summer Exercise Project/IceTag 50001997 (P)_08-22-2019__13;27;28.ses,IceTag 50001997 (P)_08-22-2019__13;27;28.ses,.ses,summer 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Summer 2019/Icetag/IceTags/Steps-Trajet_Data_icetag_summer_SEH.xlsx,Steps-Trajet_Data_icetag_summer_SEH.xlsx,.xlsx,summer 2019,accelerometer_icetag,3,Pas totaux | Pas par allure | Comparaison,Pas totaux,Cow_ID | Date | Motion_Index_Trip_Go | Steps_Trip_Go | Steps_Video | % difference | Motion_Index_Trip_Back | Steps_Trip_Back | Steps_Video | % difference |  |  |  || 419 | 2019-06-06 00:00:00 | NA | NA | NA | NA | NA | NA | NA | NA |  |  |  || 2067 | 2019-06-06 00:00:00 | 2.03 | 29 | 41 | 0.2926829268292683 | 6.05 | 5 | . | . |  |  | ,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Habituation/2019FEB04/2056_Tag1989_04FEB2019.csv,2056_Tag1989_04FEB2019.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Habituation/2019FEB04/2056_Tag1989_04FEB2019_LB.csv,2056_Tag1989_04FEB2019_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Habituation/2019FEB04/2081_Tag1997_04FEB2019.csv,2081_Tag1997_04FEB2019.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 day trip IceTags (per second)/Habituation/2019FEB04/2081_Tag1997_04FEB2019_LB.csv,2081_Tag1997_04FEB2019_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
